index,duration,content,startOfParagraph,startTime,ID
2784,1610,le paludisme en tant que maladie.,False,580360,1445
2785,4094,"Donc du fromage, les chiens et une pilule  pour tuer les moustiques.",True,581970,1445
2786,3638,"C'est le genre de science insolite que j'aime faire,",False,586064,1445
2787,2505,"pour améliorer l'humanité,",False,589702,1445
2788,2801,"mais surtout pour elle, pour qu'elle puisse grandir",False,592207,1445
2789,4800,dans un monde sans paludisme. Merci.  ,False,595008,1445
3195,3300,Les cris de la foule. Les rugissements d'un lion.,True,6998,44216
3196,1680,Le fracas du métal.,False,10298,44216
3197,5035,Tous ces bruits ont retenti dans le Colisée dès l'an 80 de notre ère.,False,11978,44216
3198,1503,"100 jours par an,",False,17013,44216
3199,4800,plus de 50 000 citoyens romains et visiteurs venus de tout l'Empire romain,False,18516,44216
3200,4298,"remplissaient les quatre étages du stade pour voir des duels de gladiateurs,",False,23316,44216
3201,3799,"des combats d'animaux, et des courses de chars dans l'arène.",False,27614,44216
3202,4339,"Pour le final, on déversait de l'eau dans le bassin de l'arène,",False,31413,44216
3203,3618,pour submerger la scène et créer le spectacle le plus grandiose .,False,35752,44216
3204,2780,des simulacres de combats navals.,False,39370,44216
3205,4292,"Les naumachies, d'épiques combats maritimes simulés de Rome,",False,42150,44216
3206,3967,"ont commencé sous le règne de Jules César au premier siècle avant Jésus-Christ,",False,46442,44216
3207,3614,100 ans avant la construction du Colisée.,False,50409,44216
3208,2915,Ils étaient organisés avec d'autres spectacles aquatiques,False,54023,44216
3209,3670,"sur des plans d'eau naturels ou artificiels autour de Rome,",False,56938,44216
3210,2551,jusqu'à ce que l'empereur Vespasien,False,60608,44216
3211,2860,"démarre les travaux de construction du Colisée en l'an 70,",False,63159,44216
3212,2130,sur le site d'un ancien lac.,False,66019,44216
3213,4104,Le Colisée devait devenir le symbole de la puissance de Rome dans le monde,False,68149,44216
3214,2819,et y a-t-il une manière plus fastueuse d'exhiber son pouvoir,False,72253,44216
3215,5191,qu'un immense bassin d'eau qu'on assèche ou remplit sous l'ordre de l'Empereur .,False,75072,44216
3216,5760,"Le fils de Vespasien, Titus, a réalisé le rêve de son père en l'an 80,",False,80263,44216
3217,3345,"en mettant à contribution des butins de guerre pour achever le Colisée,",False,86023,44216
3218,4407,connu à l'époque sous le nom d'amphithéâtre Flavien.,False,89368,44216
3219,3506,L'inauguration du Colisée fut célébrée par 100 jours de spectacles,False,93775,44216
3220,2000,"et de combats de gladiateurs,",False,97281,44216
3221,3571,"créant un précédent dans la programmation d'événements incluant des parades,",False,99281,44216
3222,3024,"des performances musicales, des exécutions publiques",False,102852,44216
3223,3080,et bien évidemment des combats de gladiateurs.,False,105876,44216
3224,3283,Contrairement aux jeux mis en scène dans des plus petits amphithéâtres,False,108956,44216
3225,860,"de riches romains,",False,112239,44216
3226,4180,cet étalage ostentatoire de la puissance impériale était financé par l'Empereur.,False,113099,44216
3227,3136,"Parades d'animaux exotiques, performances théâtrales,",False,117279,44216
3228,3177,"et naumachies stupéfiantes, tout était créé",False,120415,44216
3229,2962,"pour conforter la foi dans un Empereur presque divin,",False,123592,44216
3230,3240,qui le devenait entièrement à sa mort.,False,126554,44216
3231,4723,Nous ne comprenons toujours pas comment les ingénieurs submergeaient l'arène.,False,129794,44216
3232,4470,Certains historiens pensent qu'ils déviaient un aqueduc géant dans l'arène.,False,134517,44216
3233,4518,D'autres pensent que le système de sas et de vannes utilisé pour assécher l'arène,False,138987,44216
3234,2299,était aussi mis à contribution pour la submerger.,False,143505,44216
3235,3049,Ces sas pourraient avoir été remplis d'eau avant chaque spectacle,False,145804,44216
3236,2218,et ouverts pour submerger la scène,False,148853,44216
3237,4720,de plus de quatre millions de litres d'eau pour créer un bassin profond d'un mètre.,False,151071,44216
3238,2266,"En dépit de cette masse d'eau,",False,155793,44216
3239,4041,les Romains ont dû construire des navires miniatures avec un fond plat spécial,False,158059,44216
3240,2566,pour éviter de frotter sur le sol du Colisée.,False,162100,44216
3241,3115,Ces navires mesuraient entre 7 et 15 mètres de long,False,164666,44216
3242,3849,et étaient des copies conformes de navires ayant participé à des combats célèbres.,False,167781,44216
3243,3754,"Durant un combat, des dizaines de navires voguaient dans l'arène,",False,171630,44216
3244,5100,pilotés par des gladiateurs en uniforme pour recréer les combats.,False,175384,44216
3245,2158,"Ces guerriers se battaient en duel,",False,180484,44216
3246,3505,"ils assaillaient, coulaient les bâtiments et anéantissaient leurs ennemis",False,182642,44216
3247,3890,jusqu'à ce qu'une seule faction survive.,False,186147,44216
3248,4488,"Heureusement, tous les spectacles marins ne relataient pas un bain de sang.",False,190037,44216
3249,1529,Certains spectacles aquatiques,False,194525,44216
3250,3716,mettaient en scène des chars glissant sur l'eau,False,196054,44216
3251,4930,"et qui, comme Triton, formaient des vagues dans leur sillage.",False,199770,44216
3252,4579,"Des animaux marchaient sur l'eau, des prisonniers incarnaient des mythes,",False,204700,44216
3253,2078,"et la nuit, à la lumière des torches,",False,209279,44216
3254,2950,des nageurs nus réalisaient des ballets nautiques.,False,211357,44216
3255,3972,L'époque aquatique du Colisée n'a toutefois pas perduré.,False,214307,44216
3256,4318,Les combats navals s'avérèrent être si populaires qu'on leur offrit un autre site,False,218279,44216
3257,3667,sous le règne de l'Empereur Domitien en l'an 90 de notre ère.,False,222597,44216
3258,2761,Ce nouveau plan d'eau était mieux approprié les naumachies.,False,226264,44216
3259,3758,Les sas d'eau du Colisée furent rapidement transformés en cages pour les animaux,False,229025,44216
3260,3423,et les vannes ne laissèrent plus passer d'eau.,False,232783,44216
3261,1719,"Mais pendant un temps éphémère,",False,236206,44216
3262,3549,la dynastie flavienne put contrôler les flots et les marées belligérantes,False,237925,44216
3263,2900,dans une exhibition ostentatoire de son pouvoir.,False,241474,44216
3346,2682,La plupart des gens pensent que,True,857,3694
3347,4209,la nouvelle technologie ou technologie de pointe ne peut jamais démarrer en Afrique.,False,5469,3694
3348,3704,Ils pensent plutôt que la meilleure façon pour aider le continent à avancer,False,10149,3694
3349,2572,sera à travers des aides ou des services,False,13877,3694
3350,2650,que le continent ne peut pas fournir lui-même.,False,16473,3694
3351,3349,"Alors, pendant que des technologies avancées comme la robotique et",False,19864,3694
3352,1343,l'intelligence artificielle,False,23217,3694
3353,2818,"sont en croissance exponentielle dans le monde développé,",False,24584,3694
3354,1592,ces personnes se soucient,False,27402,3694
3355,3107,"que l'Afrique, technologiquement en retard, soit à la traîne.",False,28998,3694
3356,2810,Cette attitude est complètement fausse.,False,33190,3694
3357,3590,Je suis entrepreneur en robotique qui a passé beaucoup de temps en Afrique.,True,37585,3694
3358,4320,"Et en 2014, nous avons créé Zipline,",False,41433,3694
3359,4105,une entreprise qui utilise un avion électrique autonome,False,45777,3694
3360,3652,"pour livrer des médicaments aux hôpitaux et centres de santé, à la demande.",False,49906,3694
3361,4171,"L'année dernière, nous avons lancé le 1er système de livraison automatisé au monde,",False,53582,3694
3362,1520,opérant à l'échelle nationale.,False,57777,3694
3363,1234,Et vous savez quoi .,False,59928,3694
3364,2375,"Nous ne l'avons pas fondé aux États-Unis,",False,61692,3694
3365,1516,"non plus au Japon,",False,64621,3694
3366,1839,et non plus en Europe.,False,66137,3694
3367,3223,C'était en fait le Président Paul Kagame,False,68035,3694
3368,2792,"et le Ministère rwandais de la Santé,",False,71282,3694
3369,3346,"qui ont fait un gros pari sur le potentiel de cette technologie,",False,74098,3694
3370,1700,et ont signé un contrat commercial,False,77468,3694
3371,3934,"pour livrer la majorité du besoin du pays en sang, à la demande.",False,79172,3694
3373,1951,"Oui, ils méritent les applaudissements.",True,89395,3694
3374,2186,Alors pourquoi le sang est-il aussi important .,True,92400,3694
3375,3877,Le Rwanda recueille entre 60 et 80 000 unités de sang par an.,False,94586,3694
3376,2000,"Donc, quand vous en avez besoin,",False,98487,3694
3377,1823,vous en avez vraiment vraiment besoin.,False,100511,3694
3378,2151,"Mais gérer du sang est également un défi,",False,102668,3694
3379,2664,"car il a une durée de conservation très courte,",False,104843,3694
3380,2646,"il y a plusieurs exigences de stockage,",False,107531,3694
3381,2360,et il est vraiment difficile de prédire la demande,False,110201,3694
3382,1922,pour les différents groupes sanguins,False,112585,3694
3383,2250,avant qu'un patient en ait besoin.,False,114531,3694
3384,2858,"Mais ce qui est cool, c'est qu'en utilisant cette technologie,",False,117167,3694
3385,3532,Le Rwanda a pu garder plus de sang centralisé,False,120029,3694
3386,2711,"pour le fournir au patient lorsqu'il en a besoin,",False,123585,3694
3387,4234,"à n'importe quel hôpital ou centre de santé, et en 20 ou 30 minutes en moyenne.",False,126320,3694
3388,1907,Voulez-vous voir comment ça fonctionne .,False,130962,3694
3389,1169,Public . Oui.,True,132869,3694
3390,2907,"D'accord. Personne ne me croit, alors. vaut mieux le montrer.",True,134038,3694
3391,1831,Ceci est notre centre de distribution,True,136945,3694
3392,3540,qui se trouve à environ 20 kilomètres de Kigali.,False,138776,3694
3393,2942,"C'était en fait un champ de maïs il y a neuf mois,",False,142340,3694
3394,1575,"et avec le gouvernement rwandais,",False,145282,3694
3395,2678,nous avons construit ce centre en quelques semaines.,False,146861,3694
3396,2436,"Alors, lorsqu'un patient est en situation d'urgence,",False,149539,3694
3397,3464,un médecin ou une infirmière de cet hôpital peut nous envoyer un WhatsApp,False,151975,3694
3398,1665,nous indiquant ce dont il a besoin.,False,155439,3694
3399,2649,Et puis notre équipe va immédiatement entrer en action.,False,157104,3694
3400,1678,Nous prenons de notre stock le sang,False,159777,3694
3401,3191,"qui est livré par le Centre National de transfusion sanguine ,",False,161479,3694
3402,1838,nous scannons le sang sur le système,False,164694,3694
3403,3093,"afin que le ministère de la Santé sache la destination du sang ,",False,166556,3694
3404,2259,"et ensuite nous allons l'emballer dans un Zip,",False,169673,3694
3405,2720,ce que nous appelons ces avions autonomes fonctionnant,False,171956,3694
3406,1311,avec des batteries.,False,174700,3694
3407,2015,"Et une fois que ce Zip est prêt à partir,",False,176035,3694
3408,3207,on l'accélère de zéro à 100 kilomètres à l'heure,False,178074,3694
3409,1460,en une demi-seconde environ.,False,181305,3694
3410,1161,Public . Waouh .,True,186711,3694
3411,2684,"Et à partir du moment où il quitte la fin du lanceur,",True,187872,3694
3412,1440,il sera complètement autonome.,False,190556,3694
3414,2379,C'est notre contrôleur aérien appelant,True,194886,3694
3415,1842,l'aéroport international de Kigali.,False,197289,3694
3416,1953,"Et quand le Zip arrive à l'hôpital,",False,199155,3694
3417,2724,il descend à 9 mètres environ et laisse tomber le paquet.,False,201132,3694
3418,3550,On utilise un simple parachute en papier - pourquoi faire compliqué . -,False,203880,3694
3419,3099,"qui permet de déposer le paquet au sol de manière douce et fiable,",False,207434,3694
3420,1519,au même endroit à chaque fois.,False,210533,3694
3421,2334,"Donc, c'est comme le covoiturage ,",False,212425,3694
3422,3330,"les médecins reçoivent un SMS une minute avant notre arrivée, disant .",False,214783,3694
3423,2096, Allez dehors et recevez votre livraison. ,False,218113,3694
3425,1355,"Et puis ,",True,221146,3694
3427,3658,et puis les médecins ont ce dont ils ont besoin pour sauver la vie du patient.,True,229892,3694
3428,3817,"Voici la livraison vue de notre centre de distribution ,",True,233554,3694
3429,2623,ce véhicule est à 50 kilomètres environ.,False,237395,3694
3430,4031,Nous pouvons regarder le véhicule quand il fait une livraison à l'hôpital,False,240042,3694
3431,1189,en temps réel.,False,244097,3694
3432,2230,Vous avez peut-être remarqué les plots,False,245310,3694
3433,2552,qui viennent de ce véhicule sur l'écran.,False,247564,3694
3434,1777,Ces plots sont des paquets de données,False,250140,3694
3435,2281,que nous recevons via les réseaux GSM.,False,251941,3694
3436,3186,"Donc ces avions ont des cartes SIM tout comme votre portable,",False,254246,3694
3437,2201,et ils communiquent sur le réseau GSM,False,257456,3694
3438,2873,pour que nous puissions les contrôler tout le temps.,False,259681,3694
3439,2480,"Croyez-le ou non, nous achetons un forfait familial,",False,262554,3694
3441,1396,"pour cette flotte d'avions,",True,266042,3694
3442,2047,afin d'obtenir les meilleurs tarifs.,False,267442,3694
3444,1416,Ce n'est pas une blague.,True,270620,3694
3446,3300,"Donc aujourd'hui, nous fournissons environ 20 percent",True,275700,3694
3447,2338,"du besoin national du Rwanda en sang,",False,279024,3694
3448,1420,en dehors de Kigali.,False,281362,3694
3449,2001,"Nous desservons une douzaine d'hôpitaux,",False,283339,3694
3450,3209,et nous ajoutons des hôpitaux à ce réseau à un rythme accéléré.,False,285340,3694
3451,3002,"Tous ces hôpitaux ne reçoivent du sang que de cette manière,",False,288573,3694
3452,4231,et la plupart de ces hôpitaux passent plusieurs commandes tous les jours.,False,291599,3694
3453,2774,"Dans toute logistique de santé,",True,297261,3694
3454,3050,vous devez toujours choisir entre le gaspillages et l'accès.,False,300059,3694
3455,4071,"Donc, si vous voulez éliminer le gaspillage, vous gardez tout centralisé.",False,303637,3694
3456,2990,"Par conséquent, lorsque les patients ont des urgences,",False,307732,3694
3457,3090,ils n'auront pas parfois le produit médical dont ils ont besoin.,False,310746,3694
3458,3463,"Si vous voulez optimiser l'accès, on garde les médicaments au dernier km,",False,313860,3694
3459,1571,dans les hôpitaux ou les centres.,False,317323,3694
3460,2188,"Alors, les patients ont ce dont ils ont besoin.",False,318898,3694
3461,2212,"Mais on finit par jeter beaucoup de médicament,",False,321086,3694
3462,1197,ce qui coûtera très cher.,False,323298,3694
3463,2945,"Ce qui est incroyable, c'est que le gouvernement rwandais",False,324519,3694
3464,2471,a été capable de briser ce cycle de façon permanente.,False,327488,3694
3465,3448,Car les médecins peuvent obtenir ce dont ils ont besoin instantanément.,False,329983,3694
3466,2586,"En fait, ils stockent moins de sang dans les hôpitaux.",False,333455,3694
3467,3654,Bien que l'utilisation de produits sanguins ait considérablement augmenté,False,336818,3694
3468,1871,"dans les hôpitaux que nous desservons,",False,340472,3694
3469,4061,"au cours des neuf derniers mois, aucune unité de sang n'a expiré",False,342357,3694
3470,1785,dans ces hôpitaux.,False,346442,3694
3472,1845,C'est un résultat incroyable.,True,354666,3694
3473,3128,"En fait, aucun autre système de santé n'a réussi à le faire",False,356535,3694
3474,1154,"sur la planète,",False,359687,3694
3475,1590,et c'est arrivé ici.,False,360865,3694
3476,4402,"Mais, quand on parle de livraison instantanée de produits médicaux,",False,363375,3694
3477,2368,"la chose la plus importante, c'est les patients.",False,367801,3694
3478,2259,Laissez-moi vous donner un exemple.,True,370267,3694
3479,3624,"Il y a quelques mois, une mère de 24 ans est arrivée dans l'un des hôpitaux",False,372550,3694
3480,1168,"que nous desservons,",False,376198,3694
3481,1714,et elle a accouché par césarienne.,False,377390,3694
3482,3254,"Mais cela a entraîné des complications, et elle a commencé à saigner.",False,379749,3694
3483,3892,"Heureusement, les médecins avaient en main du sang de même type que le sien",False,383366,3694
3484,2960,"qui avait été livré via le service de Zipline,",False,387282,3694
3485,3027,et ainsi ils l'ont transfusée avec quelques unités de sang.,False,390266,3694
3486,2800,Mais elle a consommé ces unités en dix minutes.,False,393317,3694
3487,4306,"Dans ce cas, la vie de cette mère est en grave danger -",False,397199,3694
3488,2435,"quel que soit l'hôpital, n'importe où dans monde.",False,401529,3694
3489,2941,"Mais heureusement, les médecins qui s'occupaient d'elle,",False,404952,3694
3490,2427,"ont directement appelé notre centre de distribution,",False,407897,3694
3491,2084,"ils ont passé une commande d'urgence,",False,410324,3694
3492,4412,"et notre équipe a fait des livraisons en urgence, les unes après les autres,",False,412432,3694
3493,1698,encore et encore.,False,416868,3694
3494,2544,"Ils ont fini par envoyer 7 unités de globules rouges,",False,418590,3694
3495,1314,"4 unités de plasma,",False,421158,3694
3496,1325,et 2 unités de plaquettes.,False,422496,3694
3497,3093,Une quantité de sang supérieure à celle qu'on a dans le corps.,False,423845,3694
3498,2054,"Tout a été transfusé en elle,",False,427164,3694
3499,2159,"les médecins ont pu la stabiliser,",False,429242,3694
3500,2233,et elle est aujourd'hui en bonne santé.,False,431425,3694
3502,4872,"Depuis notre démarrage, nous avons fait environ 400 livraisons d'urgence comme ça,",True,440645,3694
3503,3313,et c'est la même histoire derrière la plupart de ces urgences.,False,445521,3694
3504,1833,Voici quelques mamans,False,448834,3694
3505,2145,qui ont reçu des transfusions de cette manière,False,450691,3694
3506,1528,au cours des derniers mois.,False,452860,3694
3507,4100,"Rappelez-vous . quand on aide un médecin à sauver la vie d'une mère,",False,455132,3694
3508,2475,ce n'est pas seulement sa vie qu'on sauve.,False,459256,3694
3509,3091,"C'est aussi un petit garçon ou une petite fille,",False,461755,3694
3510,2494,qui aura une mère durant son enfance.,False,464870,3694
3512,1221,Mais je veux être clair .,True,473507,3694
3513,2915,"l'hémorragie à l'accouchement n'est pas un problème du Rwanda,",False,474728,3694
3514,1588,ni des pays en développement.,False,477643,3694
3515,1241,C'est un problème mondial.,False,479255,3694
3516,2039,La santé maternelle est un défi partout.,False,480496,3694
3517,2993,La principale différence est que le Rwanda a été le premier pays,False,482535,3694
3518,3227,qui a utilisé une technologie radicale pour faire quelque chose.,False,485532,3694
3519,4288,"Et c'est la raison pour laquelle cette attitude en Afrique, où on dit que",False,488783,3694
3520,1963,la technologie avancée ne marche pas ici,False,493071,3694
3521,1192,"ou a besoin d'aide,",False,495034,3694
3522,1385,est totalement fausse.,False,496250,3694
3523,2094,L'Afrique peut représenter la rupture.,False,497659,3694
3524,5319,Ces économies en développement peuvent dépasser les grandes et les riches.,False,500383,3694
3525,3880,Et ils peuvent totalement sauter le pas avec l'absence d'infrastructure existante,False,505706,3694
3526,2578,pour aller vers des systèmes plus récents et meilleurs.,False,509610,3694
3527,1442,"En 2000,",True,512237,3694
3528,3816,si vous aviez dit que des réseaux GSM de haute qualité allaient être déployés,False,513703,3694
3529,1236,"dans toute l'Afrique,",False,517543,3694
3530,2666,les gens vous auraient dit que vous étiez fou.,False,518803,3694
3531,2976,"Et pourtant, personne n'a anticipé",False,521493,3694
3532,4434,à quelle vitesse ces réseaux allaient connecter et aider les gens.,False,524493,3694
3533,3926,"Aujourd'hui, 44 percent du PIB du Kenya passe par M-Pesa,",False,528951,3694
3534,1673,leur plateforme de paiement mobile.,False,532901,3694
3535,1308,"Et pas que ça,",False,534598,3694
3536,3596,notre flotte autonome de véhicules s'appuie sur ce réseau cellulaire.,False,535930,3694
3537,3944,"Au cours des années à venir, lorsque nous desservirons des centres de soins privés,",False,539530,3694
3538,2264,nous utiliserons aussi cette plateforme mobile,False,543474,3694
3539,1865,pour collecter les frais de livraison.,False,545762,3694
3540,3785,"Donc, l'innovation mène à plus d'innovation qui mène à plus d'innovation.",False,547965,3694
3541,1855,"Et pendant ce temps,",False,551774,3694
3542,3006,"la plupart des gens qui vivent dans les économies développées,",False,553653,3694
3543,3770,"pensent que la livraison basée sur les drones est technologiquement impossible,",False,556683,3694
3544,3354,encore moins à l'échelle nationale en Afrique de l'Est.,False,560477,3694
3545,3378,"Et je veux bien dire l'Afrique de l'Est, pas seulement le Rwanda.",False,564335,3694
3546,2270,"Jeudi, il y a quelques jours,",True,568483,3694
3547,2559,le ministère tanzanien de la Santé a annoncé,False,570777,3694
3548,2732,qu'il allait utiliser cette technologie,False,573360,3694
3549,3718,pour fournir des livraisons instantanées d'une large gamme de produits médicaux,False,576116,3694
3550,3573,"à 10 millions des personnes, les plus difficiles à atteindre dans le pays.",False,579834,3694
3552,4118,Ça sera en fait le plus grand système autonome dans le monde.,True,590387,3694
3553,2259,"Pour vous donner une idée à quoi ceci ressemble,",True,594505,3694
3554,2252,voici l'un des premiers centres de distribution.,False,596764,3694
3555,3148,"Vous pouvez voir autour de ce centre, dans un rayon de 75 Km,",False,599016,3694
3556,3932,"les centaines de centres de santé et d'hôpitaux que nous desservirons,",False,602164,3694
3557,1266,"tous ruraux,",False,606120,3694
3558,1893,à partir de ce centre de distribution.,False,607410,3694
3559,3036,"Mais pour servir plus de 20 percent de la population de la Tanzanie,",False,609327,3694
3560,2459,on aura besoin de plusieurs centres de distribution.,False,612387,3694
3561,1341,On en aura besoin de quatre.,False,614870,3694
3562,2057,"Et à partir de ces centres de distribution,",False,616235,3694
3563,5238,"nous comptons faire plusieurs centaines de livraisons chaque jour,",False,618296,3694
3564,4239,et ce système va rendre service à plus de 1 000 établissements de santé,False,623558,3694
3565,1850,et hôpitaux dans le pays.,False,627821,3694
3566,3095,"Alors oui, l'Afrique de l'Est évolue très vite.",False,629695,3694
3567,2784,"Une chose que les gens oublient souvent, me semble-t-il,",True,635179,3694
3568,3232,c'est que ce genre de sauts génère des gains cumulatifs.,False,637987,3694
3569,4585,"Par exemple, en investissant dans cette infrastructure de soins de santé,",False,641243,3694
3570,3885,le Rwanda dispose désormais d'un réseau logistique aérien qu'il peut utiliser,False,645852,3694
3571,3383,"pour catalyser d'autres parties de son économie,",False,649761,3694
3572,2062,comme l'agriculture ou le e-commerce.,False,653168,3694
3573,1287,"Plus important encore,",False,655254,3694
3574,5292,100 percent des équipes que nous engageons dans ces centres de distribution sont locales.,False,656565,3694
3575,1730,"Alors, voici notre équipe rwandaise,",False,661861,3694
3576,3374,formée par un groupe d'ingénieurs et d'opérateurs extraordinaires.,False,663591,3694
3577,5303,"Ils gèrent l'unique système de livraison automatisé dans le monde,",False,667489,3694
3578,1633,opérant à l'échelle nationale.,False,672816,3694
3579,2203,Ils ont été capables de maîtriser une chose,False,675099,3694
3580,2873,que les plus grandes entreprises technologiques du monde,False,677326,3694
3581,2008,n'ont pas encore réussi à comprendre.,False,680223,3694
3582,1597,Ils sont donc des vrais héros.,False,682679,3694
3584,1467,Ce sont des vrais héros.,True,689015,3694
3585,4414,"Notre équipe a pour mission de fournir un accès basique aux médicaments,",True,690971,3694
3586,2088,"aux 7 milliards de personnes sur la planète,",False,695409,3694
3587,2303,quelle que soit la difficulté pour les atteindre.,False,697497,3694
3588,2037,"On parle souvent aux gens de cette mission,",False,699800,3694
3589,3431,"ils disent .  C'est très généreux de votre part, très philanthropique. ",False,701837,3694
3590,1001,Non .,False,705268,3694
3591,2060,La philanthropie n'a rien à voir là-dedans.,False,706283,3694
3592,3614,"En raison des contrats commerciaux qu'on signe avec les ministères de santé,",False,708347,3694
3593,3567,ces réseaux sont 100 percent durables et évolutifs.,False,711985,3694
3594,3613,"Et la raison pour laquelle on s'efforce de corriger cette perception erronée,",False,715989,3694
3595,3055,est que l'entrepreneuriat est la seule force de l'histoire,False,719606,3694
3596,2721,qui a sorti des millions des personnes de la pauvreté.,False,722685,3694
3598,3873,Aucune aide étrangère ne peut durablement employer,True,729987,3694
3599,2951,250 millions de jeunes Africains.,False,733884,3694
3600,4468,Et les emplois que ces enfants ont pu avoir il y a 10 ans,False,738734,3694
3601,1438,"sont presque automatisés,",False,743226,3694
3602,2457,ou en train d'être modifiés par la technologie.,False,744688,3694
3603,2162,"Ils cherchent donc de nouvelles compétences,",False,747169,3694
3604,1628,de nouveaux avantages compétitifs.,False,749335,3694
3605,1571,Ils cherchent des start-ups.,False,750963,3694
3606,5696,Pourquoi n'y a-t-il pas plus de start-ups qui s'attaquent à ces problèmes mondiaux,False,753097,3694
3607,3777,rencontrés par des milliards personnes dans les économies en développement .,False,758817,3694
3608,3184,C'est parce que les investisseurs et les entrepreneurs ne voient pas,False,762853,3694
3609,1262,cette opportunité.,False,766037,3694
3610,4353,"Nous pensons que ces problèmes relèvent  du domaine des ONG ou des gouvernements,",False,767323,3694
3611,1538,pas des entreprises privées.,False,771700,3694
3612,1856,C'est ce que nous devons changer.,False,773262,3694
3613,2787,Vous avez peut-être remarqué que j'ai laissé quelque chose,True,777693,3694
3614,1686,hors de la vidéo que j'ai montrée.,False,780504,3694
3615,1864,Je ne vous ai pas montré l'atterrissage,False,782190,3694
3616,2569,quand les avions reviennent au centre de distribution.,False,784054,3694
3617,2553,"Donc, cela peut vous sembler évident .",False,786623,3694
3618,1925,aucun avion n'a de train d'atterrissage.,False,789180,3694
3619,2027,On n'a pas non plus des pistes où on opère.,False,791105,3694
3620,2257,Nous devons donc pouvoir faire décélérer l'avion,False,793156,3694
3621,3349,d'environ 100 kilomètres à l'heure à zéro en une demi-seconde.,False,795413,3694
3622,1570,"Et la façon dont nous faisons ça,",False,798786,3694
3623,3748,"c'est en utilisant un fil qui suit cet avion lorsqu'il arrive,",False,800380,3694
3624,1813,avec une précision au centimètre.,False,804152,3694
3625,2111,"Nous attrapons l'avion hors du ciel,",False,805989,3694
3626,3508,et puis nous le déposons doucement sur un coussin.,False,808124,3694
3627,2651,C'est en gros la combinaison d'un porte-avions,False,812419,3694
3628,1280,et d'un château gonflable.,False,815094,3694
3630,1544,Alors laissez-moi vous montrer.,True,818063,3694
3633,3376,"C'est peut-être évident pour vous, pourquoi je clôture avec cette vidéo.",True,834870,3694
3634,2207,Je veux montrer les enfants et les adolescents,False,838250,3694
3635,2235,qui s'alignent sur la clôture tous les jours.,False,840481,3694
3636,2686,Ils acclament chaque lancement et chaque atterrissage.,False,843509,3694
3639,2713,"Parfois, je me présente au centre de distribution tôt",True,852436,3694
3640,1349,à cause du décalage horaire.,False,855149,3694
3641,2293,J'arrive une heure avant l'ouverture.,False,856522,3694
3642,2735,Il y a des enfants sur la clôture ayant de bons sièges.,False,858819,3694
3644,1526,Et si on leur demande .,True,862737,3694
3645,1819," Que pensez-vous des avions . ,",False,864287,3694
3646,2549,"ils répondent .  Oh, c'est une ambulance du ciel. ",False,866130,3694
3647,1151,Ils ont compris.,False,869757,3694
3648,2141,"Je veux dire, plus que la plupart des adultes.",False,870932,3694
3649,1378,"Donc, je demandais plus tôt .",True,873827,3694
3650,5758,qui va créer les entreprises de l'Afrique utilisant les technologies de rupture,False,875209,3694
3651,1702,dans les dix ans à venir .,False,880991,3694
3652,2529,"En fin de compte, ça va être ces enfants.",False,882987,3694
3653,3893,Ce sont les ingénieurs du Rwanda et de l'Afrique.,False,886694,3694
3654,2688,Ils sont les ingénieurs de notre avenir commun.,False,890997,3694
3655,3758,Mais la seule façon de construire cet avenir est de réaliser,False,895326,3694
3656,3483,"que les entreprises en pleine mutation peuvent évoluer en Afrique,",False,899108,3694
3657,3627,et cette technologie de rupture peut commencer ici en premier lieu.,False,902615,3694
3658,1151,Merci.,True,906822,3694
3660,5180,"Des preuves historiques nous permettent de connaître les vêtements des Grecs anciens,",True,1006,2510
3661,1278,"leur manière de vivre,",False,6186,2510
3662,1536,"leur façon de combattre,",False,7464,2510
3663,1524,mais comment pensaient-ils .,False,9004,2510
3664,1464,C'est un lieu commun de penser,True,11432,2510
3665,3000,"que les aspects les plus profonds de la pensée ,",False,12896,2510
3666,1902,"nos capacités à imaginer,",False,15896,2510
3667,1421,"à être conscient,",False,17798,2510
3668,1245,"à rêver ,",False,19219,2510
3669,1623,ont toujours été les mêmes.,False,20464,2510
3670,1529,Une autre possibilité,False,22872,2510
3671,3737,est que les transformations sociales qui ont façonné notre culture,False,24401,2510
3672,3789,peuvent aussi avoir changé la structure même de la pensée humaine.,False,28138,2510
3673,2544,Nous pouvons tous avoir un avis différent à ce sujet.,True,32911,2510
3674,2717,"En fait, c'est un débat philosophique de longue date.",False,35459,2510
3675,2727,Mais peut-on poser cette question à la science .,False,38644,2510
3676,2526,Je voudrais vous proposer d'avoir,True,42834,2510
3677,4812,une approche similaire à la reconstruction de la forme des anciennes villes grecques,False,45364,2510
3678,2392,"en se basant sur quelques briques,",False,50176,2510
3679,4146,"et considérer les écrits comme des indices archéologiques,",False,52572,2510
3680,2147,"des fossiles, de la pensée humaine.",False,56718,2510
3681,1204,"Et en fait,",True,59905,2510
3682,2210,par une sorte d'analyse psychologique,False,61109,2510
3683,3578,"de quelques-uns des plus anciens livres de la culture humaine,",False,63319,2510
3684,5979,Julian Jaynes formula dans les années 70 une hypothèse assez folle et radicale .,False,66897,2510
3685,2437,"qu'il y a seulement 3 000 ans,",False,72876,2510
